timestamp,unit_id,cooling_type,load_current_a,voltage_kv,ambient_temp_c,humidity_pct,oil_temp_c,cooling_stage,transformer_age_years,hotspot_temp_c
2025-07-31 08:00:00,T4,ONAN/ONAF,601.3,131.47,31.2,85.7,52.0,1,22,77.5
2025-07-31 09:00:00,T4,ONAN/ONAF,637.3,131.55,31.6,72.1,51.6,1,22,85.3
2025-07-31 10:00:00,T4,ONAN/ONAF,672.0,131.94,35.1,83.4,55.5,2,22,92.2
2025-07-31 11:00:00,T4,ONAN/ONAF,639.6,131.29,36.0,64.4,59.7,2,22,93.2
2025-07-31 12:00:00,T4,ONAN/ONAF,598.0,130.27,39.2,76.5,,2,22,91.6
2025-07-31 13:00:00,T4,ONAN/ONAF,571.8,131.71,39.7,51.4,60.2,1,22,89.7
2025-07-31 14:00:00,T4,ONAN/ONAF,512.7,132.76,41.2,59.2,62.1,1,22,85.4
2025-07-31 15:00:00,T4,ONAN/ONAF,491.7,132.3,39.6,60.6,64.4,1,22,84.7
2025-07-31 16:00:00,T4,ONAN/ONAF,514.2,130.75,38.0,74.2,63.6,1,22,85.3
2025-07-31 17:00:00,T4,ONAN/ONAF,558.6,133.12,37.5,69.4,63.3,1,22,88.9
2025-07-31 18:00:00,T4,ONAN/ONAF,693.7,132.21,36.1,56.5,63.9,2,22,101.6
2025-07-31 19:00:00,T4,ONAN/ONAF,751.9,127.99,34.6,62.4,66.6,2,22,108.1
2025-07-31 20:00:00,T4,ONAN/ONAF,820.8,130.24,33.5,59.3,69.8,2,22,117.9
2025-07-31 21:00:00,T4,ONAN/ONAF,796.3,127.85,34.2,74.8,68.9,2,22,116.4
2025-07-31 22:00:00,T4,ONAN/ONAF,747.6,132.52,31.9,79.6,69.8,2,22,111.7
2025-07-31 23:00:00,T4,ONAN/ONAF,627.8,130.79,29.0,80.2,70.7,2,22,99.3
2025-08-01 00:00:00,T4,ONAN/ONAF,479.2,132.85,26.2,76.8,62.9,2,22,82.3
2025-08-01 01:00:00,T4,ONAN/ONAF,462.7,133.05,27.6,84.0,61.5,2,22,78.2
2025-08-01 02:00:00,T4,ONAN/ONAF,456.4,130.95,27.8,70.7,56.8,1,22,73.2
2025-08-01 03:00:00,T4,ONAN/ONAF,443.6,132.15,26.3,84.9,54.0,1,22,70.9
2025-08-01 04:00:00,T4,ONAN/ONAF,447.4,134.87,26.3,84.2,52.2,1,22,69.3
2025-08-01 05:00:00,T4,ONAN/ONAF,481.3,131.11,26.6,79.7,52.8,1,22,69.3
2025-08-01 06:00:00,T4,ONAN/ONAF,516.4,130.43,29.3,82.9,50.9,1,22,72.2
2025-08-01 07:00:00,T4,ONAN/ONAF,575.0,130.34,28.6,76.8,51.3,1,22,77.3
2025-08-01 08:00:00,T4,ONAN/ONAF,642.1,132.13,32.6,78.8,53.2,1,22,85.0
2025-08-01 09:00:00,T4,ONAN/ONAF,677.2,127.46,35.7,61.0,57.5,2,22,92.7
2025-08-01 10:00:00,T4,ONAN/ONAF,681.7,130.38,36.1,69.5,58.2,2,22,97.5
2025-08-01 11:00:00,T4,ONAN/ONAF,669.4,131.71,36.3,72.6,62.8,2,22,95.5
2025-08-01 12:00:00,T4,ONAN/ONAF,636.2,134.9,36.7,70.1,67.4,2,22,96.8
2025-08-01 13:00:00,T4,ONAN/ONAF,600.7,133.07,40.0,63.7,64.7,2,22,94.0
2025-08-01 14:00:00,T4,ONAN/ONAF,546.2,129.94,41.0,58.0,65.8,2,22,90.3
2025-08-01 15:00:00,T4,ONAN/ONAF,527.0,133.56,39.6,63.5,65.0,2,22,88.6
2025-08-01 16:00:00,T4,ONAN/ONAF,562.5,131.66,39.9,59.1,63.5,2,22,91.6
2025-08-01 17:00:00,T4,ONAN/ONAF,594.3,131.7,38.8,56.1,63.3,2,22,93.3
2025-08-01 18:00:00,T4,ONAN/ONAF,683.1,130.94,38.5,71.4,66.1,2,22,100.4
2025-08-01 19:00:00,T4,ONAN/ONAF,746.4,131.87,36.8,55.1,68.0,2,22,107.4
2025-08-01 20:00:00,T4,ONAN/ONAF,741.0,131.27,34.8,64.6,69.8,2,22,110.1
2025-08-01 21:00:00,T4,ONAN/ONAF,723.2,131.53,33.9,69.7,69.5,2,22,106.5
2025-08-01 22:00:00,T4,ONAN/ONAF,657.2,131.35,32.1,67.3,68.6,2,22,100.3
2025-08-01 23:00:00,T4,ONAN/ONAF,576.6,131.92,30.6,78.5,66.0,2,22,89.8
2025-08-02 00:00:00,T4,ONAN/ONAF,379.1,128.73,27.8,73.6,66.6,2,22,72.7
2025-08-02 01:00:00,T4,ONAN/ONAF,391.4,135.4,28.6,77.9,60.6,2,22,67.6
2025-08-02 02:00:00,T4,ONAN/ONAF,401.3,132.97,28.2,76.8,58.4,1,22,67.7
2025-08-02 03:00:00,T4,ONAN/ONAF,399.8,135.32,29.4,74.9,51.5,1,22,65.1
2025-08-02 04:00:00,T4,ONAN/ONAF,426.2,133.69,30.9,82.7,51.8,1,22,66.5
2025-08-02 05:00:00,T4,ONAN/ONAF,463.7,134.72,30.4,76.5,51.1,1,22,68.5
2025-08-02 06:00:00,T4,ONAN/ONAF,499.2,131.2,30.1,76.7,50.7,1,22,71.3
2025-08-02 07:00:00,T4,ONAN/ONAF,534.9,132.66,32.6,81.6,52.2,1,22,76.3
2025-08-02 08:00:00,T4,ONAN/ONAF,601.8,132.0,32.7,81.7,54.1,1,22,83.1
2025-08-02 09:00:00,T4,ONAN/ONAF,691.8,129.95,34.5,73.8,55.3,2,22,95.3
2025-08-02 10:00:00,T4,ONAN/ONAF,705.7,130.85,34.3,65.8,58.6,2,22,100.4
2025-08-02 11:00:00,T4,ONAN/ONAF,692.8,133.49,37.1,58.3,62.4,2,22,102.6
2025-08-02 12:00:00,T4,ONAN/ONAF,661.8,130.25,36.9,71.9,67.3,2,22,101.5
2025-08-02 13:00:00,T4,ONAN/ONAF,583.4,133.63,39.2,70.6,65.3,2,22,93.8
2025-08-02 14:00:00,T4,ONAN/ONAF,500.8,133.52,40.5,65.5,66.8,2,22,86.6
2025-08-02 15:00:00,T4,ONAN/ONAF,477.6,133.63,42.3,37.7,,2,22,84.8
2025-08-02 16:00:00,T4,ONAN/ONAF,508.4,130.86,41.8,68.3,65.1,2,22,85.1
2025-08-02 17:00:00,T4,ONAN/ONAF,516.5,130.41,40.2,70.1,65.3,2,22,85.5
2025-08-02 18:00:00,T4,ONAN/ONAF,585.6,132.44,38.9,60.6,65.0,2,22,90.7
2025-08-02 19:00:00,T4,ONAN/ONAF,674.1,130.25,37.9,75.1,67.7,2,22,98.2
2025-08-02 20:00:00,T4,ONAN/ONAF,693.8,131.18,35.6,73.8,66.1,2,22,99.8
2025-08-02 21:00:00,T4,ONAN/ONAF,671.1,129.47,31.9,64.3,65.5,2,22,99.2
2025-08-02 22:00:00,T4,ONAN/ONAF,582.5,130.84,31.5,79.3,64.7,2,22,89.0
2025-08-02 23:00:00,T4,ONAN/ONAF,504.0,135.41,27.8,72.0,59.1,2,22,80.3
2025-08-03 00:00:00,T4,ONAN/ONAF,365.1,132.99,28.1,75.2,61.4,1,22,65.2
2025-08-03 01:00:00,T4,ONAN/ONAF,358.9,133.14,28.3,77.9,53.4,1,22,63.4
2025-08-03 02:00:00,T4,ONAN/ONAF,386.7,131.51,27.0,74.7,51.4,1,22,61.3
2025-08-03 03:00:00,T4,ONAN/ONAF,374.5,133.59,25.1,79.3,51.8,1,22,56.9
2025-08-03 04:00:00,T4,ONAN/ONAF,398.5,131.81,26.7,89.2,49.4,0,22,58.4
2025-08-03 05:00:00,T4,ONAN/ONAF,412.1,133.06,24.5,92.6,47.4,0,22,59.1
2025-08-03 06:00:00,T4,ONAN/ONAF,457.7,132.93,24.3,87.6,49.2,0,22,63.7
2025-08-03 07:00:00,T4,ONAN/ONAF,489.2,133.15,28.1,69.9,49.6,0,22,65.7
2025-08-03 08:00:00,T4,ONAN/ONAF,562.6,132.53,27.3,69.8,51.9,1,22,74.4
2025-08-03 09:00:00,T4,ONAN/ONAF,587.5,133.67,29.7,73.7,50.2,1,22,80.1
2025-08-03 10:00:00,T4,ONAN/ONAF,626.4,129.76,32.4,71.0,56.3,1,22,86.2
2025-08-03 11:00:00,T4,ONAN/ONAF,597.0,131.47,33.4,71.5,59.0,1,22,86.2
2025-08-03 12:00:00,T4,ONAN/ONAF,544.6,130.95,34.1,80.0,58.0,1,22,82.1
2025-08-03 13:00:00,T4,ONAN/ONAF,503.6,131.65,33.7,65.9,59.5,1,22,80.0
2025-08-03 14:00:00,T4,ONAN/ONAF,462.8,133.45,38.1,70.8,59.6,1,22,77.0
2025-08-03 15:00:00,T4,ONAN/ONAF,450.6,135.31,38.2,71.8,59.4,1,22,77.2
2025-08-03 16:00:00,T4,ONAN/ONAF,479.7,132.94,37.4,68.8,60.5,1,22,77.6
2025-08-03 17:00:00,T4,ONAN/ONAF,526.3,132.35,37.8,81.2,60.0,1,22,80.0
2025-08-03 18:00:00,T4,ONAN/ONAF,624.5,131.27,36.3,59.6,62.2,1,22,90.0
2025-08-03 19:00:00,T4,ONAN/ONAF,651.7,130.8,34.8,67.9,61.3,2,22,94.1
2025-08-03 20:00:00,T4,ONAN/ONAF,662.3,130.04,32.9,65.9,61.8,2,22,94.5
2025-08-03 21:00:00,T4,ONAN/ONAF,686.3,133.16,32.0,83.5,62.1,2,22,97.4
2025-08-03 22:00:00,T4,ONAN/ONAF,592.8,133.38,29.5,79.7,62.9,2,22,89.7
2025-08-03 23:00:00,T4,ONAN/ONAF,516.3,132.31,26.0,79.8,60.4,2,22,80.2
2025-08-04 00:00:00,T4,ONAN/ONAF,426.6,133.25,25.5,78.6,58.4,1,22,68.1
2025-08-04 01:00:00,T4,ONAN/ONAF,443.0,130.65,24.2,92.4,52.4,1,22,66.1
2025-08-04 02:00:00,T4,ONAN/ONAF,463.0,134.25,24.9,88.6,52.1,1,22,66.0
2025-08-04 03:00:00,T4,ONAN/ONAF,458.1,134.41,23.7,89.9,49.8,1,22,63.8
2025-08-04 04:00:00,T4,ONAN/ONAF,445.0,133.61,24.1,83.1,49.2,1,22,61.3
2025-08-04 05:00:00,T4,ONAN/ONAF,474.1,131.74,24.1,86.2,48.3,1,22,64.2
2025-08-04 06:00:00,T4,ONAN/ONAF,503.8,131.05,24.7,86.7,46.5,1,22,66.6
2025-08-04 07:00:00,T4,ONAN/ONAF,523.0,131.87,25.1,79.7,48.3,1,22,68.6
2025-08-04 08:00:00,T4,ONAN/ONAF,575.4,131.32,27.0,77.9,48.1,1,22,72.7
2025-08-04 09:00:00,T4,ONAN/ONAF,617.8,130.85,29.7,67.3,50.0,1,22,80.5
2025-08-04 10:00:00,T4,ONAN/ONAF,667.6,132.45,33.3,73.8,54.6,2,22,89.9
2025-08-04 11:00:00,T4,ONAN/ONAF,648.0,131.87,34.4,73.4,55.0,2,22,90.8
2025-08-04 12:00:00,T4,ONAN/ONAF,592.7,132.85,35.4,74.4,61.0,1,22,86.2
2025-08-04 13:00:00,T4,ONAN/ONAF,572.8,132.85,35.7,74.7,58.3,1,22,86.0
2025-08-04 14:00:00,T4,ONAN/ONAF,524.9,133.02,36.1,61.9,62.5,1,22,83.8
2025-08-04 15:00:00,T4,ONAN/ONAF,516.3,133.05,37.6,74.1,62.2,1,22,81.7
2025-08-04 16:00:00,T4,ONAN/ONAF,583.0,130.21,40.6,65.8,65.7,1,22,88.4
2025-08-04 17:00:00,T4,ONAN/ONAF,658.9,133.14,39.6,72.2,64.3,2,22,98.2
2025-08-04 18:00:00,T4,ONAN/ONAF,702.3,130.74,39.1,75.0,66.4,2,22,103.8
2025-08-04 19:00:00,T4,ONAN/ONAF,793.3,131.71,36.2,69.2,69.6,2,22,116.0
2025-08-04 20:00:00,T4,ONAN/ONAF,835.5,131.59,33.9,73.3,70.9,2,22,121.3
2025-08-04 21:00:00,T4,ONAN/ONAF,833.3,128.74,33.1,82.7,71.0,2,22,119.6
2025-08-04 22:00:00,T4,ONAN/ONAF,724.4,132.42,29.2,65.5,73.3,2,22,111.8
2025-08-04 23:00:00,T4,ONAN/ONAF,644.5,130.83,31.3,63.7,73.3,2,22,102.8
2025-08-05 00:00:00,T4,ONAN/ONAF,451.5,134.32,28.0,71.1,70.1,2,22,83.2
2025-08-05 01:00:00,T4,ONAN/ONAF,466.2,131.55,29.6,75.7,61.8,2,22,81.0
2025-08-05 02:00:00,T4,ONAN/ONAF,470.8,131.08,29.0,73.9,60.8,2,22,77.1
2025-08-05 03:00:00,T4,ONAN/ONAF,478.3,133.36,29.2,68.9,54.9,1,22,75.7
2025-08-05 04:00:00,T4,ONAN/ONAF,505.8,131.03,28.7,78.8,52.8,1,22,78.3
2025-08-05 05:00:00,T4,ONAN/ONAF,510.9,131.51,28.4,79.6,54.9,1,22,77.6
2025-08-05 06:00:00,T4,ONAN/ONAF,506.8,130.06,27.8,84.4,,1,22,76.5
2025-08-05 07:00:00,T4,ONAN/ONAF,536.9,131.36,31.1,89.4,55.2,1,22,79.3
2025-08-05 08:00:00,T4,ONAN/ONAF,599.3,131.93,32.4,75.2,56.0,1,22,84.7
2025-08-05 09:00:00,T4,ONAN/ONAF,680.7,131.98,34.3,68.4,56.6,2,22,96.6
2025-08-05 10:00:00,T4,ONAN/ONAF,646.1,134.71,37.9,68.3,58.4,2,22,95.2
2025-08-05 11:00:00,T4,ONAN/ONAF,617.8,129.44,39.9,65.7,64.6,2,22,95.3
2025-08-05 12:00:00,T4,ONAN/ONAF,589.7,130.38,39.3,58.1,63.7,1,22,91.9
2025-08-05 13:00:00,T4,ONAN/ONAF,525.6,132.9,38.5,60.0,64.8,1,22,88.1
2025-08-05 14:00:00,T4,ONAN/ONAF,487.2,131.58,38.9,59.5,65.2,1,22,87.7
2025-08-05 15:00:00,T4,ONAN/ONAF,516.2,132.77,39.0,63.7,65.7,1,22,86.6
2025-08-05 16:00:00,T4,ONAN/ONAF,555.7,132.59,39.9,65.1,64.9,1,22,91.3
2025-08-05 17:00:00,T4,ONAN/ONAF,609.2,131.86,39.0,66.1,67.4,1,22,92.5
2025-08-05 18:00:00,T4,ONAN/ONAF,711.4,131.51,35.9,79.3,66.8,2,22,102.8
2025-08-05 19:00:00,T4,ONAN/ONAF,796.5,129.56,34.0,72.6,69.0,2,22,114.0
2025-08-05 20:00:00,T4,ONAN/ONAF,841.6,130.6,31.2,75.6,71.5,2,22,119.5
2025-08-05 21:00:00,T4,ONAN/ONAF,794.4,129.16,29.8,71.6,71.5,2,22,115.2
2025-08-05 22:00:00,T4,ONAN/ONAF,701.6,130.23,26.8,73.9,71.6,2,22,105.0
2025-08-05 23:00:00,T4,ONAN/ONAF,612.8,130.91,25.0,83.1,67.9,2,22,91.7
2025-08-06 00:00:00,T4,ONAN/ONAF,447.4,133.01,22.2,81.4,67.0,2,22,72.9
2025-08-06 01:00:00,T4,ONAN/ONAF,448.6,132.73,22.3,74.9,58.2,1,22,69.8
2025-08-06 02:00:00,T4,ONAN/ONAF,448.7,133.23,21.6,80.6,55.5,1,22,64.2
2025-08-06 03:00:00,T4,ONAN/ONAF,447.3,133.19,22.5,97.6,54.7,1,22,63.1
2025-08-06 04:00:00,T4,ONAN/ONAF,480.2,130.64,21.2,88.9,49.4,1,22,64.5
2025-08-06 05:00:00,T4,ONAN/ONAF,509.6,131.15,23.2,83.8,47.4,1,22,65.4
2025-08-06 06:00:00,T4,ONAN/ONAF,587.2,130.44,24.0,87.2,48.2,1,22,71.3
2025-08-06 07:00:00,T4,ONAN/ONAF,645.7,133.08,25.0,70.2,48.7,2,22,81.8
2025-08-06 08:00:00,T4,ONAN/ONAF,697.7,131.94,26.8,85.5,53.3,2,22,88.1
2025-08-06 09:00:00,T4,ONAN/ONAF,726.1,131.22,29.5,83.8,53.9,2,22,94.1
2025-08-06 10:00:00,T4,ONAN/ONAF,752.3,129.53,30.5,73.7,57.7,2,22,101.1
2025-08-06 11:00:00,T4,ONAN/ONAF,699.8,131.27,33.1,62.6,61.1,2,22,100.6
2025-08-06 12:00:00,T4,ONAN/ONAF,644.5,131.51,37.8,62.1,63.7,2,22,96.4
2025-08-06 13:00:00,T4,ONAN/ONAF,569.9,131.86,34.6,71.9,61.4,1,22,87.6
2025-08-06 14:00:00,T4,ONAN/ONAF,553.5,130.64,36.6,70.5,65.4,1,22,88.0
2025-08-06 15:00:00,T4,ONAN/ONAF,546.1,133.1,37.1,55.6,64.2,1,22,87.5
2025-08-06 16:00:00,T4,ONAN/ONAF,536.3,132.2,37.7,75.6,62.9,1,22,86.4
2025-08-06 17:00:00,T4,ONAN/ONAF,606.0,132.41,38.6,54.5,66.6,1,22,92.6
2025-08-06 18:00:00,T4,ONAN/ONAF,684.2,128.96,38.2,62.9,65.7,2,22,102.3
2025-08-06 19:00:00,T4,ONAN/ONAF,740.3,132.52,35.3,63.0,66.3,2,22,106.8
2025-08-06 20:00:00,T4,ONAN/ONAF,742.5,131.61,34.9,62.7,,2,22,108.4
2025-08-06 21:00:00,T4,ONAN/ONAF,713.4,131.35,32.0,67.4,69.7,2,22,107.4
2025-08-06 22:00:00,T4,ONAN/ONAF,662.3,130.64,32.9,79.8,70.2,2,22,100.2
2025-08-06 23:00:00,T4,ONAN/ONAF,577.6,130.09,29.3,84.5,68.8,2,22,90.9
2025-08-07 00:00:00,T4,ONAN/ONAF,445.6,134.29,26.0,77.0,61.7,2,22,74.8
2025-08-07 01:00:00,T4,ONAN/ONAF,444.1,134.36,26.8,69.0,60.1,1,22,72.9
2025-08-07 02:00:00,T4,ONAN/ONAF,457.0,132.8,27.7,82.3,56.0,1,22,71.6
2025-08-07 03:00:00,T4,ONAN/ONAF,457.8,132.07,25.0,83.3,54.0,1,22,69.0
2025-08-07 04:00:00,T4,ONAN/ONAF,466.1,131.25,25.9,83.9,50.9,1,22,69.1
2025-08-07 05:00:00,T4,ONAN/ONAF,482.5,132.85,26.5,82.2,50.5,1,22,69.2
2025-08-07 06:00:00,T4,ONAN/ONAF,501.5,131.35,26.6,76.8,51.1,1,22,69.4
2025-08-07 07:00:00,T4,ONAN/ONAF,563.1,134.28,28.5,78.9,50.6,1,22,75.2
2025-08-07 08:00:00,T4,ONAN/ONAF,605.0,133.8,30.2,75.4,51.1,1,22,81.6
2025-08-07 09:00:00,T4,ONAN/ONAF,666.8,129.08,33.1,78.0,53.8,2,22,89.8
2025-08-07 10:00:00,T4,ONAN/ONAF,679.7,129.14,32.9,80.5,57.7,2,22,95.5
2025-08-07 11:00:00,T4,ONAN/ONAF,651.1,133.35,35.5,69.1,58.1,2,22,95.2
2025-08-07 12:00:00,T4,ONAN/ONAF,617.2,129.31,37.8,67.2,60.6,2,22,94.7
2025-08-07 13:00:00,T4,ONAN/ONAF,578.1,132.03,40.3,66.2,61.6,1,22,91.2
2025-08-07 14:00:00,T4,ONAN/ONAF,521.5,133.43,41.3,57.4,64.4,1,22,88.7
2025-08-07 15:00:00,T4,ONAN/ONAF,528.4,132.48,43.3,61.0,65.1,1,22,90.0
2025-08-07 16:00:00,T4,ONAN/ONAF,554.1,134.91,44.2,61.6,67.9,1,22,91.2
2025-08-07 17:00:00,T4,ONAN/ONAF,631.2,131.39,41.9,59.7,69.5,1,22,98.5
2025-08-07 18:00:00,T4,ONAN/ONAF,715.6,129.34,40.2,70.6,71.1,2,22,108.8
2025-08-07 19:00:00,T4,ONAN/ONAF,775.2,129.84,40.6,61.4,71.9,2,22,114.9
2025-08-07 20:00:00,T4,ONAN/ONAF,788.0,130.49,40.9,57.1,75.5,2,22,116.9
2025-08-07 21:00:00,T4,ONAN/ONAF,772.1,129.51,39.8,66.3,77.2,2,22,115.7
2025-08-07 22:00:00,T4,ONAN/ONAF,740.2,130.25,38.6,64.7,75.4,2,22,113.2
2025-08-07 23:00:00,T4,ONAN/ONAF,669.8,128.15,35.8,74.0,77.0,2,22,106.4
2025-08-08 00:00:00,T4,ONAN/ONAF,495.5,132.77,34.7,74.5,73.1,2,22,89.1
2025-08-08 01:00:00,T4,ONAN/ONAF,488.9,129.08,31.9,72.1,68.4,2,22,84.7
2025-08-08 02:00:00,T4,ONAN/ONAF,471.6,133.83,29.2,75.6,65.9,2,22,77.9
2025-08-08 03:00:00,T4,ONAN/ONAF,466.2,134.75,30.1,79.3,58.8,2,22,74.7
2025-08-08 04:00:00,T4,ONAN/ONAF,471.4,132.37,28.0,80.6,55.1,1,22,71.7
2025-08-08 05:00:00,T4,ONAN/ONAF,516.4,134.01,30.8,79.2,57.3,1,22,75.2
2025-08-08 06:00:00,T4,ONAN/ONAF,534.9,132.0,30.5,74.7,57.7,1,22,76.7
2025-08-08 07:00:00,T4,ONAN/ONAF,591.9,132.77,33.1,71.5,55.0,1,22,83.8
2025-08-08 08:00:00,T4,ONAN/ONAF,619.5,131.6,33.1,78.1,57.7,1,22,87.6
2025-08-08 09:00:00,T4,ONAN/ONAF,680.4,134.38,33.5,66.4,61.9,2,22,96.1
2025-08-08 10:00:00,T4,ONAN/ONAF,648.2,132.55,34.6,86.7,57.7,2,22,94.0
2025-08-08 11:00:00,T4,ONAN/ONAF,655.5,130.45,34.4,74.2,60.9,2,22,95.0
2025-08-08 12:00:00,T4,ONAN/ONAF,625.2,130.0,35.9,60.9,63.2,2,22,94.0
2025-08-08 13:00:00,T4,ONAN/ONAF,577.7,134.57,35.0,68.0,62.6,2,22,90.6
2025-08-08 14:00:00,T4,ONAN/ONAF,534.7,132.29,36.9,67.6,64.4,2,22,85.3
2025-08-08 15:00:00,T4,ONAN/ONAF,504.7,132.32,39.5,62.5,61.9,2,22,85.5
2025-08-08 16:00:00,T4,ONAN/ONAF,531.2,132.84,37.0,54.3,63.6,2,22,85.3
2025-08-08 17:00:00,T4,ONAN/ONAF,604.2,128.46,39.6,60.6,63.1,2,22,93.0
2025-08-08 18:00:00,T4,ONAN/ONAF,691.5,130.8,36.6,68.4,63.7,2,22,99.4
2025-08-08 19:00:00,T4,ONAN/ONAF,779.8,131.2,32.9,62.2,67.2,2,22,109.5
2025-08-08 20:00:00,T4,ONAN/ONAF,803.2,129.58,31.0,64.8,68.5,2,22,113.3
2025-08-08 21:00:00,T4,ONAN/ONAF,762.4,133.5,29.9,76.4,69.9,2,22,109.8
2025-08-08 22:00:00,T4,ONAN/ONAF,699.1,131.78,28.5,79.6,68.1,2,22,102.1
2025-08-08 23:00:00,T4,ONAN/ONAF,601.7,132.63,29.5,74.1,67.1,2,22,91.8
2025-08-09 00:00:00,T4,ONAN/ONAF,384.4,133.31,26.9,76.6,62.2,2,22,71.1
2025-08-09 01:00:00,T4,ONAN/ONAF,371.7,134.64,26.6,73.2,57.6,1,22,65.1
2025-08-09 02:00:00,T4,ONAN/ONAF,375.4,134.17,23.9,84.0,55.0,1,22,60.9
2025-08-09 03:00:00,T4,ONAN/ONAF,386.1,133.71,25.4,79.2,49.1,1,22,58.7
2025-08-09 04:00:00,T4,ONAN/ONAF,399.6,133.16,26.3,79.4,49.5,1,22,58.2
2025-08-09 05:00:00,T4,ONAN/ONAF,421.3,130.88,27.3,81.0,48.1,0,22,58.1
2025-08-09 06:00:00,T4,ONAN/ONAF,464.9,134.73,27.7,78.3,48.0,0,22,62.4
2025-08-09 07:00:00,T4,ONAN/ONAF,498.3,130.67,28.5,77.8,45.6,1,22,68.5
2025-08-09 08:00:00,T4,ONAN/ONAF,557.7,133.47,28.6,65.4,50.5,1,22,75.9
2025-08-09 09:00:00,T4,ONAN/ONAF,584.3,132.14,32.8,73.7,51.0,1,22,79.9
2025-08-09 10:00:00,T4,ONAN/ONAF,609.8,133.47,34.6,73.0,56.5,1,22,85.7
2025-08-09 11:00:00,T4,ONAN/ONAF,594.0,131.54,35.6,63.0,56.3,1,22,87.7
2025-08-09 12:00:00,T4,ONAN/ONAF,566.0,131.58,38.2,61.4,58.2,1,22,86.6
2025-08-09 13:00:00,T4,ONAN/ONAF,487.5,132.02,40.5,64.4,61.9,1,22,80.8
2025-08-09 14:00:00,T4,ONAN/ONAF,452.2,133.37,42.3,62.3,61.8,1,22,79.6
2025-08-09 15:00:00,T4,ONAN/ONAF,444.0,134.24,42.6,61.4,61.0,1,22,80.9
2025-08-09 16:00:00,T4,ONAN/ONAF,479.3,134.85,40.0,69.3,63.8,1,22,82.2
2025-08-09 17:00:00,T4,ONAN/ONAF,539.2,132.77,40.0,64.2,64.2,1,22,84.6
2025-08-09 18:00:00,T4,ONAN/ONAF,655.8,129.45,38.6,61.5,63.9,2,22,95.8
2025-08-09 19:00:00,T4,ONAN/ONAF,697.0,129.14,38.3,69.2,63.5,2,22,102.7
2025-08-09 20:00:00,T4,ONAN/ONAF,757.7,131.18,35.6,68.0,68.5,2,22,109.4
2025-08-09 21:00:00,T4,ONAN/ONAF,721.8,131.56,34.8,67.9,67.2,2,22,107.0
2025-08-09 22:00:00,T4,ONAN/ONAF,649.1,132.02,31.4,81.7,67.2,2,22,100.4
2025-08-09 23:00:00,T4,ONAN/ONAF,577.5,130.53,32.2,69.5,67.6,2,22,92.7
2025-08-10 00:00:00,T4,ONAN/ONAF,423.1,131.93,32.2,68.5,64.4,2,22,78.3
2025-08-10 01:00:00,T4,ONAN/ONAF,538.1,130.67,32.9,81.2,62.0,2,22,84.1
2025-08-10 02:00:00,T4,ONAN/ONAF,498.7,131.07,31.8,74.4,58.6,1,22,78.5
2025-08-10 03:00:00,T4,ONAN/ONAF,527.8,131.3,32.0,73.0,60.5,1,22,79.6
2025-08-10 04:00:00,T4,ONAN/ONAF,502.0,132.45,33.2,59.5,57.6,1,22,78.0
2025-08-10 05:00:00,T4,ONAN/ONAF,529.5,132.1,33.3,57.2,54.4,1,22,81.2
2025-08-10 06:00:00,T4,ONAN/ONAF,576.4,133.44,33.3,85.9,59.4,1,22,83.8
2025-08-10 07:00:00,T4,ONAN/ONAF,527.1,135.55,32.8,72.5,57.5,1,22,81.1
2025-08-10 08:00:00,T4,ONAN/ONAF,584.7,133.01,35.5,65.3,58.2,1,22,87.9
2025-08-10 09:00:00,T4,ONAN/ONAF,584.9,132.43,35.8,72.8,59.7,1,22,87.1
2025-08-10 10:00:00,T4,ONAN/ONAF,604.2,129.08,36.7,60.2,61.6,1,22,91.2
2025-08-10 11:00:00,T4,ONAN/ONAF,617.9,132.44,39.1,60.7,61.4,1,22,93.2
2025-08-10 12:00:00,T4,ONAN/ONAF,598.0,132.1,40.7,56.1,65.1,1,22,94.7
2025-08-10 13:00:00,T4,ONAN/ONAF,537.8,132.72,42.0,49.1,67.7,1,22,90.0
2025-08-10 14:00:00,T4,ONAN/ONAF,484.4,134.73,40.7,50.4,66.1,1,22,86.6
2025-08-10 15:00:00,T4,ONAN/ONAF,464.2,132.15,40.8,51.4,64.6,1,22,84.6
2025-08-10 16:00:00,T4,ONAN/ONAF,513.1,131.17,41.7,68.1,64.5,1,22,86.5
2025-08-10 17:00:00,T4,ONAN/ONAF,534.0,133.38,40.4,56.9,66.6,1,22,87.9
2025-08-10 18:00:00,T4,ONAN/ONAF,562.8,133.22,35.7,71.2,64.6,1,22,87.8
2025-08-10 19:00:00,T4,ONAN/ONAF,669.4,132.16,35.8,76.9,63.4,2,22,97.5
2025-08-10 20:00:00,T4,ONAN/ONAF,682.1,133.86,33.6,72.6,66.5,2,22,98.7
2025-08-10 21:00:00,T4,ONAN/ONAF,643.3,133.94,34.5,69.5,63.4,2,22,96.1
2025-08-10 22:00:00,T4,ONAN/ONAF,604.0,131.28,33.3,69.8,64.4,2,22,90.6
2025-08-10 23:00:00,T4,ONAN/ONAF,561.1,130.58,30.6,71.7,63.1,2,22,86.5
2025-08-11 00:00:00,T4,ONAN/ONAF,484.6,134.17,29.9,84.4,60.9,2,22,78.5
2025-08-11 01:00:00,T4,ONAN/ONAF,500.3,133.28,30.2,85.6,59.7,1,22,76.0
